Date,1COV.DE,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,DWNI.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LIN.DE,MRK.DE,MTX.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE,VNA.DE,VOW3.DE
2012-05-09,,61.47999954223633,83.69000244140625,57.56999969482422,51.724037170410156,67.69999694824219,70.16999816894531,38.349998474121094,43.720001220703125,25.891008377075195,,14.475000381469727,8.543000221252441,10.101908683776855,,13.975200653076172,52.939998626708984,25.713333129882812,37.875,55.63999938964844,6.638999938964844,75.95999908447266,39.994998931884766,59.86000061035156,104.4000015258789,32.154998779296875,48.01499938964844,64.82809448242188,,135.9499969482422
2012-05-10,,61.540000915527344,79.94999694824219,58.209999084472656,51.655147552490234,66.23999786376953,68.3499984741211,38.3650016784668,45.42499923706055,26.58478355407715,,13.710000038146973,8.800000190734863,10.288224220275879,,14.224434852600098,53.119998931884766,25.90333366394043,38.494998931884766,54.68000030517578,6.783999919891357,75.95999908447266,39.665000915527344,59.58000183105469,105.5999984741211,31.674999237060547,48.005001068115234,65.61300659179688,,134.39999389648438
2012-05-11,,61.04999923706055,80.16999816894531,58.7599983215332,52.206241607666016,67.5999984741211,71.0,39.22999954223633,45.07500076293945,26.529451370239258,,13.8149995803833,8.895999908447266,10.947142601013184,,14.342253684997559,52.849998474121094,25.966665267944336,38.54499053955078,55.119998931884766,6.896999835968018,75.95999908447266,39.724998474121094,60.0099983215332,105.5999984741211,31.809999465942383,48.8650016784668,66.1556625366211,,137.39999389648438
2012-05-14,,60.09000015258789,77.1500015258789,57.689998626708984,50.69073486328125,66.44000244140625,68.44000244140625,38.51499938964844,45.06999969482422,25.43558692932129,,13.505000114440918,8.819000244140625,10.769916534423828,,14.065832138061523,52.349998474121094,25.366666793823242,36.58000183105469,54.9900016784668,6.665999889373779,75.95999908447266,39.29999923706055,59.34000015258789,103.8499984741211,31.170000076293945,48.80500030517578,65.02189636230469,,134.85000610351562
2012-05-15,,61.09000015258789,76.58999633789062,57.290000915527344,50.36598587036133,66.16999816894531,68.77999877929688,37.93000030517578,45.20000076293945,25.005701065063477,,13.545000076293945,8.838000297546387,10.915332794189453,,13.86644458770752,52.52000045776367,25.573333740234375,35.44499969482422,55.189998626708984,6.686999797821045,75.95999908447266,38.20500183105469,59.90999984741211,102.9000015258789,30.684999465942383,48.119998931884766,64.48892974853516,,133.75
2012-05-16,,61.06999969482422,76.29000091552734,57.34000015258789,50.47423553466797,66.52999877929688,69.55000305175781,38.14500045776367,45.91999816894531,24.7375545501709,,13.270000457763672,8.758999824523926,10.942599296569824,,13.721435546875,52.41999816894531,25.649999618530273,36.38999938964844,54.9900016784668,6.664000034332275,75.95999908447266,37.82500076293945,59.849998474121094,103.55000305175781,30.514999389648438,47.834999084472656,64.38233947753906,,132.1999969482422
2012-05-17,,60.41999816894531,74.81999969482422,56.81999969482422,50.188846588134766,62.72999954223633,67.19999694824219,37.625,40.5,24.252336502075195,,13.119999885559082,8.699000358581543,10.742650985717773,,13.612680435180664,52.4900016784668,25.373332977294922,35.43000030517578,55.38999938964844,6.428999900817871,75.95999908447266,37.70000076293945,58.9900016784668,102.4000015258789,30.219999313354492,47.5099983215332,63.86875534057617,,130.8000030517578
2012-05-18,,59.20000076293945,75.30999755859375,56.939998626708984,49.864097595214844,61.310001373291016,65.29000091552734,37.040000915527344,40.72999954223633,24.231056213378906,,12.979999542236328,8.75,10.61086654663086,,13.775814056396484,52.209999084472656,25.19333267211914,34.94499969482422,54.349998474121094,6.201000213623047,75.95999908447266,36.970001220703125,57.54999923706055,101.75,29.989999771118164,46.3849983215332,63.96565628051758,,128.1999969482422
2012-05-21,,60.849998474121094,75.75,57.470001220703125,50.94660186767578,61.77000045776367,66.7699966430664,37.189998626708984,40.974998474121094,24.6439151763916,,13.109999656677246,8.838000297546387,10.72447395324707,,13.735031127929688,52.9900016784668,25.246665954589844,35.20000076293945,53.66999816894531,6.331999778747559,75.95999908447266,38.02000045776367,58.619998931884766,102.8499984741211,29.729999542236328,46.814998626708984,64.36296081542969,,129.4499969482422
2012-05-22,,61.369998931884766,77.16999816894531,58.31999969482422,51.23198699951172,63.43000030517578,70.08999633789062,38.36000061035156,40.95500183105469,25.248308181762695,,13.300000190734863,8.902999877929688,10.833537101745605,,14.002389907836914,53.08000183105469,25.196666717529297,36.8650016784668,53.91999816894531,6.52400016784668,75.95999908447266,38.28499984741211,59.900001525878906,104.5999984741211,30.4950008392334,47.810001373291016,65.50641632080078,,132.64999389648438
